Number of MFVS nodes: 460
CSNK1D	1453	0.300205974769518
UBB	7314	0.221233541537458
YWHAE	7531	0.0107235132210945
CSNK2A1	1457	0.30174751793974
SQSTM1	8878	0.272031920755161
GSK3B	2932	0.188836572656832
GFI1B	8328	0.204797350748417
APP	351	-0.478168162277639
PLCB3	5331	0.617908387355987
TGFBR1	7046	-0.285935957104432
BAT1	7919	0.0212563596363147
HSP90AB1	3326	0.437127732946575
NFKBIB	4793	0.698262465694462
NFKB1	4790	-0.221193673791229
HIST3H3	8290	0.0964713049565529
TRAF3IP2	10758	-0.353175827762213
PRKDC	5591	0.47237344413808
NCOR2	9612	0.116932765178273
IKBKB	3551	0.183669348372167
NCOA3	8202	0.0626074305910578
PEBP1	5037	-0.0312071931738096
RELA	5970	0.0560503200346574
CDC37	11140	0.158583364894998
PDPK1	5170	-0.0383725975069034
127557	127557	0.0
TSC22D4	81628	0.150735797725735
ESRRG	2104	-0.585933247755846
NR5A2	2494	-1.747858797971
RORA	6095	-0.961027781130007
PSMC5	5705	0.405390438428793
RXRB	6257	-0.0800970177717097
NCOA1	8648	-0.702335692656945
SMARCB1	6598	0.471491091878626
EZH2	2146	2.26081031818669
RARA	5914	0.879742435811945
MED31	51003	-0.155600517605562
RXRA	6256	-0.327803884488981
PPARG	5468	-3.24626198732448
GATA4	2626	1.1731398851226
HCK	3055	0.382704943821216
AP2M1	1173	0.423674804134768
SMAD4	4089	-0.641765291888259
PLSCR1	5359	-0.0921251301733292
PPFIA1	8500	0.138187551786785
EIF4E	1977	0.27283679528184
MAPK6	5597	0.0311209423253995
ZMYND8	23613	0.423432491143618
CREB3	10488	0.380123387993844
TAF1	6872	-0.463373157637873
USP7	7874	0.29954711110766
TP73	7161	0.269766214706188
JUN	3725	-1.58987353690197
USF1	7391	0.678628818800313
JUNB	3726	-0.673131871939894
NR0B2	8431	0.0258550765715996
CEBPB	1051	-0.401543152483164
TRRAP	8295	0.010678715959223
THRA	7067	-1.11659216158829
NCOA6	23054	0.233788396078888
SP3	6670	-0.102909755786328
GTF2B	2959	-0.149386913087852
PNRC2	55629	-0.153991566916298
SP1	6667	-0.338722721471147
AHR	196	-0.951534228367704
SAFB	6294	0.33642658554062
NCOA2	10499	-0.505595108886849
NCOR1	9611	-0.485234405133429
HNF4A	3172	0.136815338516856
PRPF6	24148	0.344866301482844
SREBF1	6720	0.899834698775427
JUND	3727	-0.576281298014223
SMAD2	4087	-0.338301149684183
PPARGC1A	10891	-2.5427920561552
GTF2A1	2957	-0.473960700377869
AKT1	207	0.551429078379634
HDAC4	9759	-0.988979038166882
GATA2	2624	-0.1615249299437
MITF	4286	-1.2919793424977
GATA1	2623	-0.0722633222384768
FOS	2353	-3.01089212092472
TCF3	6929	0.798198525475138
NR5A1	2516	-0.0656002185183004
SMAD9	4093	-2.12456434535631
NUP62	23636	0.683287957077532
TLE1	7088	-0.894098957258834
PIAS2	9063	-0.0643478680412688
MSX2	4488	-0.229551111854119
HDAC3	8841	0.0655609664290804
PAK1	5058	0.600670215330457
MED8	112950	0.343575893818006
LCK	3932	0.308311408362991
CSNK2B	1460	0.475336085178203
SP100	6672	-0.205485679292119
TP53BP2	7159	0.278607471921609
SOX6	55553	-2.24031385129022
RNF2	6045	0.333698185477154
RBX1	9978	0.556703294892904
SIN3A	25942	-0.0783437538002509
CBFA2T2	9139	0.0779213849170635
MAD1L1	8379	0.412023769891384
DACH1	1602	-0.529860142540539
SAP30	8819	0.86261158080019
MECP2	4204	-0.483806721257837
MXD1	4084	-0.0567928320132509
HDAC2	3066	0.355471159052243
MCM7	4176	0.558733955825504
LMO4	8543	-0.452284345022862
PIN1	5300	0.567529731957174
AXIN1	8312	0.863702336924829
TAF9	6880	0.133600789211156
DNMT3B	1789	1.20384046064224
NFYA	4800	0.312931500142007
SPI1	6688	0.618006328211393
ATF2	1386	-0.435083633291381
RUNX1	861	0.228984722561846
RUNX2	860	1.04287693222277
HOXC8	3224	-0.491568473283619
KIAA1377	57562	-1.64000409635215
40179	6303	0.0
PFDN1	5201	0.0402899126650897
WT1	7490	2.74437387812734
COPS6	10980	0.401268576258099
SMAD7	4092	-0.152195865400467
SKIL	6498	0.334424650484754
RBBP4	5928	0.213911479814916
PRPF40A	55660	0.175944380049689
SPEN	23013	-0.622855373610689
YY1	7528	0.177194834725222
PARP1	142	1.07384643680581
FLNA	2316	-0.715152260396298
RAC1	5879	0.0842082470388039
ARRB1	408	-1.10808008714078
SMURF2	64750	-0.44772259869567
MYLK	4638	-2.56506538666482
ATF7IP	55729	-0.285952670563821
UBE2L3	7332	0.137755439016663
FUBP1	8880	0.257448676464636
POLR2A	5430	-0.0971539135518302
PAK2	5062	0.205775163080187
RFX1	5989	0.293431852826131
PTPN12	5782	-0.0311101494055812
SFN	2810	0.858355979234602
TRIP6	7205	-0.0676049721770653
ZYX	7791	-0.364228061313565
CEBPE	1053	0.590632797428492
MAFG	4097	-0.43527849187765
CEBPG	1054	-0.0094915456994773
ACTA1	58	0.694459441304693
VASP	7408	0.507178981611396
HGS	9146	0.602453227711086
ACVR1	90	-0.534086113791917
HEYL	26508	0.823437854767348
UBE3A	7337	-0.0572070883837075
EWSR1	2130	0.226444878617546
DVL3	1857	0.411014899157253
ERH	2079	0.713296463931012
SFRS12	140890	-0.0648389259736657
LDB1	8861	0.180921534892578
RPS6KA5	9252	-0.912989619731192
PSMC2	5701	0.42763922429349
DNAJA1	3301	0.500311666096872
ATXN1L	342371	-0.950386320036538
FOXA2	3170	0.0709870804203531
ILF2	3608	0.825246112558382
ADPGK	83440	0.268050702366095
UBQLN1	29979	0.0333894472201699
YWHAQ	10971	0.0732621899707038
TRIM27	5987	0.328293589941543
FLI1	2313	-1.31499529494667
MLL	4297	-0.91235203938062
ACTN4	81	0.0251009286850064
ZNF408	79797	0.563641348835162
CTNNA1	1495	-0.0115161604608947
MEF2A	4205	-0.705308805421531
ZNF746	155061	0.27069821565256
GMNN	51053	-0.00229064773940557
PTK2B	2185	-0.152564450864057
LYN	4067	-0.481072355451639
CSNK1E	1454	-0.105427303414261
SF1	7536	-0.111328354997381
KRTAP4-12	83755	0.0209670048198388
ZBTB16	7704	-4.44982329386641
INSR	3643	-0.282565322441945
CORT	1325	0.0181817814393912
SIX1	6495	0.669794367083293
CD44	960	-0.018590659379333
THBS1	7057	-0.0261595533729544
SIAH1	6477	-0.203334988720577
EXOSC5	56915	0.73458251231687
ARNTL	406	-0.239991519108308
HSPBP1	23640	0.89112151841824
HNF1A	6927	0.293937703366149
CTBP2	1488	0.378562972113883
GIT1	28964	0.317856429797478
TAF6	6878	0.523278480597959
IRF8	3394	-0.25278048083088
PICK1	9463	0.211877354225281
HAND2	9464	-1.50292668269722
DNM1	1759	-0.67348114249315
HAX1	10456	0.489706198830575
UBE2D2	7322	0.318150147556294
ATXN2	6311	-0.032255766903301
ZNF250	58500	0.261704491967132
DRAP1	10589	0.987663858245417
DLG1	1739	-0.253417924702722
DLG2	1740	-1.7677634192527
PPP2CA	5515	0.301451116314352
ID3	3399	-0.46620505192532
TRIM37	4591	0.49132692953215
CDK9	1025	0.10940309006148
CLTC	1213	0.555085450050228
MST1R	4486	1.30306109840947
CBX2	84733	1.70202022827211
CBX3	11335	0.870476376432459
MED21	9412	-0.0286094835540638
NEUROD1	4760	0.130631672913778
CSRP3	8048	-0.125601285303694
ID1	3397	-1.23764302767388
ATF5	22809	0.671212414305046
AATF	26574	0.48893610914706
E2F3	1871	0.710605401027182
E2F2	1870	2.36576615134655
HSPB1	3315	1.2440688518043
ZXDC	79364	-0.232164376325597
ARR3	407	0.0152565439911076
RELB	5971	0.688838418712338
TACC2	10579	-0.539834006234994
ANP32A	8125	0.343226044346954
EP400	57634	-0.179921930993377
CDC34	997	0.529503013771178
CCNA2	890	2.68373494479524
KLF5	688	-1.42807784466925
ARID3A	1820	0.826413399701019
FRZB	2487	-1.05979029805815
GLI3	2737	-0.398058692424296
FOXG1	2290	0.429751817851855
LAT	27040	0.437461674836261
GRAP2	9402	-0.458040441324672
TRIP10	9322	-0.6027548489535
ZBTB43	23099	-0.224141175487889
SUFU	51684	-0.127677113800861
MAFF	23764	-1.57493483940327
TAF11	6882	0.378228416151732
SH3GL1	6455	0.619624292434926
PSAP	5660	0.0742652350947157
PAX2	5076	1.43811262729683
AGT	183	0.61279287732202
RFX3	5991	-0.300008607941645
FOXH1	8928	1.55971012067121
STX1A	6804	1.32083673931491
TRADD	8717	0.156067081609271
NR1D1	9572	-0.676987111418031
IRAK1	3654	0.667965352259296
EXOSC8	11340	-0.120227597341097
CALR	811	0.928040308722021
BAIAP2	10458	0.901107745514462
DNMT3A	1788	0.856882735984611
SIAH2	6478	1.27602209264899
TRIM23	373	-0.662073552199331
GNA12	2768	-0.145216593874347
SND1	27044	0.27308995714006
RAC3	5881	1.12302581065065
GABARAPL2	11345	-0.364353523901865
IRF5	3663	0.707216499830214
NUDT3	11165	0.533531533398774
SOCS1	8651	0.26408923628613
PKNOX1	5316	0.0953000885701396
BLOC1S1	2647	0.180620107228407
SYNCRIP	10492	-0.0382442074548557
SIX3	6496	0.59889447102325
IRF4	3662	-1.14357184151549
PRSS23	11098	0.426830047617013
UPF1	5976	0.270195853873153
NSF	4905	0.673368573801241
EPHB2	2048	0.988374466609566
RNF19A	25897	0.0246829712150145
STX11	8676	-1.83540954306225
FHL1	2273	0.0
GNAI1	2770	0.0
FZD9	8326	0.0
GABPB1	2553	0.0
SATB1	6304	0.0
SOX10	6663	0.0
BAZ1B	9031	0.0
HPCAL1	3241	0.0
NFYB	4801	0.0
CCNT1	904	0.0
CDKN2A	1029	0.0
PER1	5187	0.0
SIX2	10736	0.0
SCAND1	51282	0.0
TRIM5	85363	0.0
REST	5978	0.0
CREB3L1	90993	0.0
UBE2I	7329	0.0
YWHAG	7532	0.0
GNA15	2769	0.0
CREBBP	1387	0.0
TSC22D1	8848	0.0
PIK3R1	5295	0.0
CCDC85B	11007	0.0
GCG	2641	0.0
RB1	5925	0.0
IKZF5	64376	0.0
ZNF512B	57473	0.0
SUPT5H	6829	0.0
ACTC1	70	0.0
PAX6	5080	0.0
SMAD5	4090	0.0
ERBB2	2064	0.0
TNNT1	7138	0.0
HAP1	9001	0.0
NFATC2	4773	0.0
YWHAZ	7534	0.0
CALM1	801	0.0
RFC1	5981	0.0
MYB	4602	0.0
RUNX1T1	862	0.0
RBPMS	11030	0.0
SRF	6722	0.0
SMURF1	57154	0.0
FZD5	7855	0.0
SSTR2	6752	0.0
CREB1	1385	0.0
CDKN1A	1026	0.0
NCALD	83988	0.0
CNOT4	4850	0.0
ARNT	405	0.0
SMARCA4	6597	0.0
NFKB2	4791	0.0
GNAI2	2771	0.0
ARHGEF11	9826	0.0
COIL	8161	0.0
SOX8	30812	0.0
CREB3L3	84699	0.0
MED9	55090	0.0
ZNF446	55663	0.0
PGR	5241	0.0
TRIP13	9319	0.0
MEIS1	4211	0.0
TRIM28	10155	0.0
NFE2L2	4780	0.0
RING1	6015	0.0
KNG1	3827	0.0
CPE	1363	0.0
LDB2	9079	0.0
AGTR2	186	0.0
CITED2	10370	0.0
MEOX2	4223	0.0
PBX1	5087	0.0
EP300	2033	0.0
FN1	2335	0.0
TBP	6908	0.0
SMAD3	4088	0.0
KAT2B	8850	0.0
TNFRSF11A	8792	0.0
MYST2	11143	0.0
CAV1	857	0.0
TRIM24	8805	0.0
FURIN	5045	0.0
EHMT2	10919	0.0
NGFR	4804	0.0
ADRB2	154	0.0
TGFBR2	7048	0.0
CASP3	836	0.0
MAP1LC3B	81631	0.0
ERBB3	2065	0.0
SERTAD1	29950	0.0
GNA11	2767	0.0
TLX1	3195	0.0
TFDP1	7027	0.0
POU3F2	5454	0.0
HIST2H2BE	8349	0.0
DAB1	1600	0.0
HDAC1	3065	0.0
HMGB2	3148	0.0
MYC	4609	0.0
RBL1	5933	0.0
AR	367	0.0
ADRBK1	156	0.0
HMGA1	3159	0.0
LEF1	51176	0.0
EGFR	1956	0.0
CTSD	1509	0.0
SSRP1	6749	0.0
MYCN	4613	0.0
RBL2	5934	0.0
HOXB2	3212	0.0
IGFBP3	3486	0.0
TRAF1	7185	0.0
JAK3	3718	0.0
TAPBP	6892	0.0
CXCR4	7852	0.0
CLU	1191	0.0
KIT	3815	0.0
MET	4233	0.0
TYK2	7297	0.0
SOCS3	9021	0.0
COL1A2	1278	0.0
PTPN6	5777	0.0
